StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,samtycke,hon1,hon2,hon3,han1,han2,han3,hen1,hen2,hen3,control1,control2,control3,30f1,30f2,30f3,30f5,30f10,50f10,50f11,50f3,50f7,50f8,50f9,5030f7,50f12,50f17,50f13,75f1,75f2,75f4,75f5,70f3,Q60,Q62,GIS_1,GIS_2,GIS_3,GIS_4,essentialism_1,essentialism_2,essentialism_3,essentialism_4,essentialism_5,essentialism_6,essentialism_7,essentialism_8,hen_attitudes_1,hen_attitudes_2,hen_attitudes_3,hen_use,hen_hear,hen_fam,hen_fam_4_TEXT,Q66,Q68,Q70,Q72,token,han1 - Parent Topics,han1 - Topics
2020-11-26 16:13:07,2020-11-26 16:20:16,IP Address,83.251.64.132,100,428,TRUE,2020-11-26 16:20:16,R_PUo5q9cwO9qnjEJ,,,,,59.36129761,17.97109985,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar ,Hen aker pa vattnet ,Hen star upp ,,,,Man,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Man,Man,Man,Kvinna,Man,Man,Kvinna,Man,Kvinna,Kvinna,34,Man ,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1",6,6,6,6,"Stammer inte alls
1",4,3,"Stammer inte alls
1","Mycket daligt
1",2,"Mycket daligt
1",Aldrig,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Om genusperspektiv ,Nej,Nej,Nej inte alls. Sag bara man och kvinnor ,cbcxdya,,
2020-11-27 01:07:28,2020-11-27 01:11:52,IP Address,85.225.86.140,100,263,TRUE,2020-11-27 01:11:53,R_1Lwy7VJSkLkxjLJ,,,,,58.32589722,15.12359619,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star,Hon paddlar,Hon ar pa vatten ,,,,,,,,,,Man,Man,Man,Vet ej,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Man,Man,Vet ej,Kvinna,Kvinna,Kvinna,Man,45,Kvinna,5,5,4,4,"Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer helt
7",4,"Stammer inte alls
1","Stammer inte alls
1",4,4,4,Nagon gang i manaden,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentitet,Nej,Nej,Ja,khmhkdu,,
2020-11-27 01:18:58,2020-11-27 01:26:12,IP Address,92.32.68.195,100,433,TRUE,2020-11-27 01:26:12,R_2zr2gTH9RpjEZ3T,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Stand-up paddlar,agnar sig at motion ,agnar sig at friluftsliv ,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,38,Man,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7",4,"Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur man identifierar kon efter sitt eget dito ,Ja,Nej. ,Flera var tamligen svara att definiera da det var unga,xzypvsc,,
2020-11-27 01:16:40,2020-11-27 01:27:39,IP Address,83.254.213.210,100,658,TRUE,2020-11-27 01:27:39,R_1LtZgzJOX7n2Bdg,,,,,58.41670227,15.61669922,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen sopar golvet,Hen blaser glas,,,,Man,Man,Man,Man,Man,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,34,Man,6,6,5,5,4,"Stammer inte alls
1",4,3,2,3,5,"Stammer inte alls
1",6,5,"Mycket bra
7",Nagon gang per vecka,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur vi identifierar manniskors kon fran utseende.,Jag forsokte ga pa min forsta instinkt om personernas kon.,"Ja, vid nagot tillfalle hade jag en forsta instinkt men blev sedan mer fundersam. Jag valde da att ga pa den forsta instinkten.","Nagra ansikten hade bade feminina och maskulina drag, vilket gjorde bedomningen svarare.",hbhrtyp,,
2020-11-27 01:30:25,2020-11-27 01:40:59,IP Address,83.187.191.225,100,633,TRUE,2020-11-27 01:40:59,R_1rAIRlgafXMk4L1,,,,,57.80000305,12.1499939,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Det ar en snubbe som sopar med sopkvast,Det kan ju vara nagon som haller i en gigantisk bomullspinne och petar i en jattes oron,Det ar nagon som paddlar,Man,Man,Man,Man,Man,Man,Icke-binar,Kvinna,Man,Icke-binar,Man,Man,Kvinna,,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,29,Man,3,3,4,4,"Stammer helt
7",5,"Stammer helt
7",5,3,"Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Kon och konsidentitet,Nej,Nej,Vissa var svara att avgora,nwchrcc,,
2020-11-27 01:35:31,2020-11-27 01:41:35,IP Address,98.128.236.144,100,363,TRUE,2020-11-27 01:41:35,R_2348ktVTYC4Khsz,,,,,59.61619568,16.55279541,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar ,Hen star pa en stand up board,Hen ar utomhus ,,,,Man,Man,Kvinna,Man,Man,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Icke-binar,Man,Kvinna,Kvinna,Kvinna,Kvinna,27,Kvinna,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1",5,5,6,5,"Stammer inte alls
1",4,6,"Stammer inte alls
1",6,6,6,Nagon gang i manaden,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsnormer,Ja,Nej,"Ja, nagra var korrigerade ",yoskzzx,,
2020-11-27 01:41:19,2020-11-27 01:48:24,IP Address,84.216.128.84,100,425,TRUE,2020-11-27 01:48:24,R_RVML2nTQwzzWuZP,,,,,59.32870483,18.07170105,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon padlar,Hon star upp,Hon star framatlutad ,,,,,,,,,,Icke-binar,Man,Icke-binar,Man,Man,Icke-binar,Kvinna,Kvinna,Icke-binar,Kvinna,Icke-binar,Icke-binar,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,47,Man,2,5,5,4,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",2,"Stammer inte alls
1",2,"Stammer inte alls
1","Mycket bra
7","Mycket bra
7",6,Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,,,,,zmpxhad,,
2020-11-27 01:40:26,2020-11-27 01:48:31,IP Address,212.181.101.8,100,485,TRUE,2020-11-27 01:48:32,R_3fqINIFHP1akgsb,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Padlar med padlen. Ror pa over kroppen,Ror mer aran. Ror pa armarna,Plojer med aran. RoR Pa BaDE oVER KROPPEN OCH ARMARNA,,,,,,,Man,Man,Kvinna,Man,Man,Man,Man,Kvinna,Kvinna,Icke-binar,Man,Man,Man,Man,Man,Man,Kvinna,Man,Kvinna,Kvinna,34,Man,"Stammer inte alls
1",6,6,"Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1",5,Aldrig,Nagon gang om aret,"Nej, kanner ingen som anvander hen som sitt pronomen",,Kon,Nej,"Nej
",Ja Ett var en blandning av man och kvinna,gyrffny,,
2020-11-27 01:46:47,2020-11-27 01:52:20,IP Address,188.148.28.50,100,333,TRUE,2020-11-27 01:52:20,R_2QuJS77eb7ZSGXM,,,,,56.16160583,15.58659363,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han ror,Han puttar,Han tranar,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,35,Kvinna,3,4,4,3,3,2,2,5,"Stammer inte alls
1",5,5,"Stammer inte alls
1",4,5,4,Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentitet,Nej,Nej,Nagra var svara,dfbwqzh,,
2020-11-27 01:49:02,2020-11-27 01:54:26,IP Address,83.187.177.10,100,324,TRUE,2020-11-27 01:54:26,R_8feljpdtYhZUTBL,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Star i en bat och paddlar,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,41,Kvinna,2,6,6,3,"Stammer helt
7",3,"Stammer helt
7","Stammer helt
7","Stammer inte alls
1",3,"Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1",2,"Mycket daligt
1",Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsnormer,Nej,-,Ja,kaxcgwo,,
2020-11-27 01:48:11,2020-11-27 01:58:06,IP Address,217.214.148.3,100,594,TRUE,2020-11-27 01:58:07,R_2V8hSdtMdTlISx5,,,,,59.32470703,18.05599976,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon star pa en sufbrada,Hon bojer pa knana,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,70,Man,6,4,4,6,3,"Stammer inte alls
1","Stammer inte alls
1",,2,2,3,"Stammer inte alls
1",6,6,6,Nagon gang per vecka,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Varfor och hur starkt manniskor identifierar sig med manligt/kvinnligt,Nej,Nej,Var emellanat tveksam till mit val men man skulle ju svara spontant...,vctyksc,,
2020-11-27 01:25:39,2020-11-27 02:11:27,IP Address,213.89.61.207,100,2747,TRUE,2020-11-27 02:11:27,R_2s7iEyaA7q5Lgj1,,,,,58.32589722,15.12359619,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han Paddlar,Han paddlar sig fram med bat,Han paddlar en kajak staende,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,54,Man,6,4,4,6,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer helt
7",,4,4,"Mycket daligt
1",Nagon gang i manaden,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Synen pa konstillhorighet,Nej,Nej,Nej,krotexu,,
2020-11-27 02:25:52,2020-11-27 02:33:12,IP Address,80.217.28.63,100,439,TRUE,2020-11-27 02:33:12,R_1H03XHJ0kZ5Jux1,,,,,60.14959717,15.18780518,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen sopar,Hen kokar nagonting ,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,65,Man,"Stammer inte alls
1",3,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7",6,"Stammer inte alls
1","Stammer inte alls
1",4,"Mycket daligt
1",4,Aldrig,Aldrig,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hen,Nej ,Nej ,Nej,vfcuxyx,,
2020-11-27 02:33:11,2020-11-27 02:40:22,IP Address,194.103.203.250,100,430,TRUE,2020-11-27 02:40:23,R_1rMs3EhKLYp9tD7,,,,,59.27409363,15.206604,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han paddlar,Han surfar,Han forsoker komma framat,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binar,Kvinna,Kvinna,Kvinna,Icke-binar,Kvinna,Kvinna,18,Kvinna,"Stammer helt
7","Stammer helt
7","Stammer helt
7",6,"Stammer helt
7","Stammer inte alls
1",2,"Stammer inte alls
1","Stammer inte alls
1",4,"Stammer helt
7","Stammer inte alls
1",5,"Mycket bra
7","Mycket bra
7",Dagligen,Dagligen,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentitet,Ja,"Mojligtvis lite grann men for att vara politiskt korrekt, men inte i sa pass stor grad.",Nej,zhzftzw,,
2020-11-27 02:40:17,2020-11-27 02:46:37,IP Address,89.233.217.33,100,379,TRUE,2020-11-27 02:46:37,R_1mgEqVNkYGrYWyR,,,,,56.16160583,15.58659363,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen star pa en brada,Hen haller i en paddel,,,,Man,Man,Man,Man,Man,Icke-binar,Kvinna,Kvinna,Icke-binar,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,28,Kvinna,2,6,6,2,3,"Stammer inte alls
1",2,2,6,2,5,"Stammer inte alls
1",3,"Mycket bra
7","Mycket bra
7",Nagon gang om aret,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur vi ser andra manniskor utifran vara fordomar och normer,Ja,"Nej, jag forsokte att svara sa personligt som mojligt","Nja, vissa sag lite omgjorda ut, men inget som jag reagerade mycket pa",ydhxhcq,,
2020-11-27 02:36:18,2020-11-27 02:49:10,IP Address,161.52.14.221,100,772,TRUE,2020-11-27 02:49:10,R_O8Q9sX5iz5BpemZ,,,,,55.605896,13.0007019,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star upp i en bat,Hon haller i en ara,Hon paddlar,,,,,,,,,,Man,Man,Vet ej,Man,Man,Vet ej,Vet ej,Kvinna,Man,Kvinna,Man,Vet ej,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Icke-binar,Kvinna,36,Man,2,5,5,4,4,"Stammer inte alls
1",2,5,2,4,4,"Stammer inte alls
1",5,6,6,Nagon gang i manaden,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Syn pa genus/kon,Lite,Kanske. Att det forvantas av samhallets normer att jag ska svara och tycka pa ett visst satt,"Nja, lite svarbestamt kon pa vissa.",nuuovek,,
2020-11-27 02:43:49,2020-11-27 02:51:17,IP Address,212.247.80.28,100,448,TRUE,2020-11-27 02:51:17,R_qINy57VUzEFiEtb,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon sitter pa kna,Hon sitter pa kna pa en surfbrada med en paddel och paddlar,,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Icke-binar,Kvinna,Icke-binar,Icke-binar,Man,Icke-binar,Man,Kvinna,Icke-binar,,Kvinna,Kvinna,Kvinna,Man,49,Man,"Stammer inte alls
1",4,"Stammer inte alls
1","Stammer helt
7",2,"Stammer inte alls
1",2,2,"Stammer helt
7",2,4,"Stammer inte alls
1",6,6,6,Dagligen,Dagligen,"Ja, annan person (ange)",Arbetskamrater ,Svarighet med att bestamma kon. Forsommar om hur olika kon ser ut.,Nej,Nej,Nej,ywwouue,,
2020-11-27 02:53:39,2020-11-27 03:07:21,IP Address,83.249.243.2,100,822,TRUE,2020-11-27 03:07:21,R_2ZKaH0r4dbQWkQZ,,,,,59.37930298,13.50360107,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar,Staende sa det maste vara pa en flott eller nan slags brada,Grafiskt mycket bra,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,79,M,4,5,5,4,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer helt
7","Stammer helt
7",5,"Stammer inte alls
1",4,3,5,Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konstillhorighet,Svara ratt,Nej ,Visar hur svart det ar att avgora kon enbart nar man ser begransade ansikten,zwvbnow,,
2020-11-27 03:07:57,2020-11-27 03:13:08,IP Address,79.136.120.70,100,311,TRUE,2020-11-27 03:13:09,R_54k3mgX46CuFwQ1,,,,,57.72099304,12.94009399,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,han paddlar,han surfar,han paddlar i kanoten,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,70,kvinna,"Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer inte alls
1",4,4,4,Aldrig,Aldrig,"Nej, kanner ingen som anvander hen som sitt pronomen",,vet ej,nej,nej,nej,nwcuqhk,,
2020-11-27 03:11:59,2020-11-27 03:22:36,IP Address,78.73.125.61,100,637,TRUE,2020-11-27 03:22:36,R_1NzaSOarmdo7qqp,,,,,59.3105011,18.16369629,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,"Hen star upp o paddlar, SUP",Hen haller i en paddel,Hen bojer pa ett kna,,,,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Man,Kvinna,Man,Kvinna,Kvinna,77,Kvinna,5,4,5,6,5,2,2,2,4,4,"Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Dagligen,"Nej, kanner ingen som anvander hen som sitt pronomen",,Genus o fordommar,"Nej
",Nej ,Lite tillrattalagda,ysmugxr,,
2020-11-27 03:16:06,2020-11-27 03:23:06,IP Address,83.187.171.59,100,419,TRUE,2020-11-27 03:23:06,R_OvCE258p2RAA9IB,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Star pa en SUPbrada,Haller i en paddel,Bojer sig framat,Man,Man,Kvinna,Man,Man,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,57,Kvinna,6,"Stammer helt
7","Stammer helt
7","Stammer inte alls
1",3,2,2,6,"Stammer inte alls
1",4,3,"Stammer inte alls
1",4,4,5,Nagon gang i manaden,Nagon gang i manaden,"Ja, en kollega",,Kon,Nej,Nej,Nej,xwyyopw,,
2020-11-27 03:13:11,2020-11-27 03:24:59,IP Address,83.140.125.61,100,707,TRUE,2020-11-27 03:24:59,R_bf3eStUlPU160KJ,,,,,56.67449951,12.85679626,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar brada,Hon roar sig i vattnet,Hon tranar,,,,,,,,,,Man,Man,Icke-binar,Man,Man,Vet ej,Icke-binar,Kvinna,Man,Kvinna,Man,Icke-binar,Vet ej,Man,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,36,Man,5,"Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1",3,4,"Stammer inte alls
1",5,"Mycket bra
7",5,Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur samhallet ser pa konsidentitet och hur folks stallning till det ,Nej,Tycker jag inte ,Alla ansikten var desamma men med olika forandringar ,ksggope,,
2020-11-27 03:57:10,2020-11-27 04:16:45,IP Address,213.113.87.232,100,1175,TRUE,2020-11-27 04:16:45,R_2fqUu5YyXOw77IL,,,,,56.67449951,12.85679626,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,hon paddlar,hon aker i en bat,hon motionerar ,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Man,Vet ej,Man,Man,Man,Kvinna,Man,Vet ej,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,68,kvinna,5,3,5,3,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",3,3,2,4,2,3,4,"Mycket bra
7",Nagon gang i manaden,Nagon gang i manaden,"Ja, anhorig / nara van,Ja, en bekant",,bedomma andras tillhorighet vad galler kon ,nej jag svarade som jag ansag vara ratt,ville verkligen att jag skulle gissa ratt,en del sag overkliga ut,tnymfxu,,
2020-11-27 04:22:13,2020-11-27 04:27:25,IP Address,194.1.154.58,100,312,TRUE,2020-11-27 04:27:26,R_3HLy4wx0rNDsgcp,,,,,57.8710022,11.98049927,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han paddlar,Han sitter,han paddlar framat,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,43,MAn,"Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer helt
7",4,"Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1",5,5,5,Nagon gang i manaden,Nagon gang per vecka,"Ja, anhorig / nara van",,"Kon, man kvinna, hen",nej,nej,svart att se om det var en man eller kvinna,unknwxb,,
2020-11-27 06:04:31,2020-11-27 06:12:04,IP Address,85.225.239.182,100,453,TRUE,2020-11-27 06:12:05,R_3DpPW3VZHKrjhoQ,,,,,62.39129639,17.30630493,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen star,Hen utfor arbete,,,,Man,Man,Vet ej,Man,Man,Man,Icke-binar,Icke-binar,Man,Kvinna,Icke-binar,Man,Kvinna,Kvinna,Icke-binar,Man,Kvinna,Kvinna,Kvinna,Icke-binar,41,Man,5,6,6,4,"Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",6,6,"Mycket bra
7",Nagon gang i manaden,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur man ser pa kon och konstillhorighet,Nej,Nej,"Ja, vissa sag konstgjorda ut. ",gygnzzm,,
2020-11-27 06:40:48,2020-11-27 06:49:22,IP Address,90.230.169.52,100,513,TRUE,2020-11-27 06:49:22,R_2QsyVGOAxuALgXe,,,,,57.63529968,18.29750061,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon tranar,Hon kampar,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binar,Icke-binar,Kvinna,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,55,Man,2,6,"Stammer helt
7","Stammer inte alls
1",6,2,5,6,"Stammer inte alls
1",6,"Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1",4,"Mycket daligt
1",Aldrig,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsroller,Nej,Nej,Ja nagra,wwmedpf,,
2020-11-27 06:56:16,2020-11-27 07:05:06,IP Address,78.73.93.14,100,530,TRUE,2020-11-27 07:05:06,R_1hA1JkQH2h2ki5Y,,,,,63.16670227,17.26669312,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen paddlar.,Personen star.,Personen star i en bat och paddlar.,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,56,Kvinna,5,6,4,4,4,3,3,3,3,4,5,2,5,5,5,Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentiteten ,Nej,Nej,Nej,gnvsuvr,,
2020-11-27 08:37:36,2020-11-27 08:48:10,IP Address,94.191.137.106,100,633,TRUE,2020-11-27 08:48:10,R_R96Fha855aXUKOJ,,,,,59.32470703,18.05599976,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,64,man,4,4,4,4,"Stammer helt
7",5,5,5,2,4,4,"Stammer inte alls
1",3,4,5,Aldrig,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,kon,nej,nej,nej,xypzuuh,,
2020-11-27 09:05:07,2020-11-27 09:29:20,IP Address,217.209.53.213,100,1452,TRUE,2020-11-27 09:29:21,R_3LecakmPcjR9MJz,,,,,57.10560608,12.25079346,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,"Hon star latt framatlutad och bojerpa vanster kna, hoger ben stackt bakat",Hon tar ett kraftfullt paddeltag med bada armarna vanster hand placerad over hoger,Hon paddlar,,,,,,,,,,Man,,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,67,Kvinna,5,6,6,5,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",4,6,"Stammer inte alls
1",4,6,"Mycket bra
7",Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentite och fordomar... ,"Nej, jag tycker fragorna var bra stallda","Nej, jag kande mig inte pressad att svara pa visst satt, men ibland onskade jag mig svarsalternativet ”vet inte”","Nej, de sag ut som ansikten :)",vkoeazw,,
